56.9426,56.1000,2.9204
57.5725,56.2638,13.6158
58.7205,56.4611,23.6487
59.3361,57.0160,32.8226
61.3162,57.2348,43.8791
63.2158,57.6893,53.3738
65.8255,57.5870,63.0832
68.5074,58.1216,72.1588
72.2242,57.6940,83.2679
75.1360,57.8807,92.0281
78.5887,57.8457,101.1039
81.4152,58.4782,111.7135
83.9451,58.1289,121.2872
86.3637,57.9838,131.3994
87.1553,58.6620,141.8799
88.0635,58.4826,150.7810
88.4910,59.7926,160.9304
88.0402,60.5298,170.7109
87.5513,60.5241,181.2487
87.7784,63.6394,193.6375
