56.5402,56.2329,2.8196
55.7142,56.6108,13.4210
54.0359,56.7344,23.7943
53.1027,56.5985,32.5004
51.1062,56.3578,43.2045
48.6506,56.1461,52.7158
45.3263,55.5547,61.9393
42.2283,55.2155,70.9257
37.9792,54.4611,81.4494
33.3644,53.6253,89.9729
29.3895,52.7886,98.5268
23.7930,52.8796,108.1775
18.8076,51.4299,116.8534
14.1126,49.4411,126.0735
8.4891,50.1756,134.7643
3.5810,50.5084,142.7585
-1.8169,48.4777,151.2650
-6.9817,48.6508,159.5531
-14.1023,48.3789,167.6693
-22.4128,46.6223,177.5321
