56.4320,56.4763,2.8820
57.0585,56.6487,13.5870
57.9293,57.2203,23.7718
59.4433,57.5734,32.7988
61.1284,58.6830,43.6451
63.4320,59.4364,53.2875
65.7495,59.9632,62.8184
68.4102,60.3473,72.0259
72.3115,60.9615,83.3942
75.8817,62.2682,91.9103
79.5646,63.1007,100.4924
82.7526,64.9400,110.8934
86.2361,67.0772,120.0951
89.5409,69.5614,129.6169
91.8020,72.6236,139.1272
93.9557,75.2958,147.6091
96.7552,79.0494,156.6548
98.5573,83.3148,165.3342
100.4216,87.2280,174.3342
103.2459,93.5706,185.1550
