56.7783,56.1164,2.8920
56.4331,56.5062,13.5423
55.8528,57.1160,23.6687
55.3035,58.0708,32.7592
54.2595,58.9270,43.6973
53.0620,60.3995,53.3824
51.6249,61.3982,63.0426
49.6192,63.0605,72.2788
46.9993,63.8986,83.6426
45.8654,65.2667,92.8646
42.5001,67.3123,101.6345
39.7784,69.0440,112.2395
37.2390,69.2492,121.9552
34.4224,69.5487,131.8952
31.9798,69.4189,141.7807
28.3753,68.1173,150.4538
26.0718,67.3335,160.2121
23.0467,65.3225,169.3491
19.9475,63.5745,178.6985
16.1419,62.3384,190.9721
