57.0910,56.4023,2.7795
58.0683,56.4839,13.4644
59.2396,56.8641,23.5341
60.6167,57.2972,32.6564
62.4496,58.0786,43.5459
65.2939,58.3262,53.0351
68.3255,58.4570,62.4259
70.4852,58.1756,71.7936
74.6568,58.5574,82.8177
79.3208,59.2889,91.7467
83.0345,58.3466,99.8270
88.7354,59.3485,109.5959
93.4094,58.5021,118.3479
98.6572,59.1930,127.7811
104.2135,59.3502,135.8895
109.6102,58.7153,143.6183
115.1699,59.5719,151.9601
121.8077,59.3851,159.5882
128.6187,59.6584,167.2608
135.9637,59.0380,177.3098
