56.4837,56.2323,2.7253
56.4000,56.4887,13.3460
55.7815,57.6051,23.5148
55.7014,57.3834,32.5885
54.5032,58.2984,43.5868
53.4649,59.0165,53.3406
51.7463,59.8597,62.9198
49.5694,60.2396,72.3135
47.4287,61.5546,83.5877
45.4009,62.7164,92.9501
43.4928,63.2935,102.0949
42.1351,64.2082,113.1259
41.7402,65.3218,123.0624
42.0551,66.1565,133.5027
42.0361,67.0802,143.5418
43.8380,68.2477,152.8401
45.6530,68.7430,162.5962
48.6282,69.5765,172.1265
51.9779,69.9669,181.6063
56.8243,71.3384,193.5992
